172.25.0.1 - - [05/Aug/2022:02:25:46 +0000] "GET /favicon.ico HTTP/2.0" 404 555 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
172.25.0.1 - - [05/Aug/2022:02:26:12 +0000] "GET / HTTP/2.0" 200 541 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15" "-"
172.25.0.1 - - [05/Aug/2022:02:26:14 +0000] "GET /favicon.ico HTTP/2.0" 404 153 "https://sso.test/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.5 Safari/605.1.15" "-"
192.168.0.1 - - [05/Aug/2022:02:28:25 +0000] "GET / HTTP/2.0" 200 541 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.0.1 - - [05/Aug/2022:02:28:25 +0000] "GET /favicon.ico HTTP/2.0" 404 555 "https://edufit.local/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.0.1 - - [05/Aug/2022:02:28:34 +0000] "GET / HTTP/2.0" 200 541 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [05/Aug/2022:02:30:52 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [05/Aug/2022:02:30:55 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [05/Aug/2022:02:30:57 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
192.168.32.1 - - [05/Aug/2022:02:30:58 +0000] "GET / HTTP/1.1" 200 553 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36" "-"
